Date,axiuTep,iniuTep,AverageTep,Departure,HDD,CDD,Precipitation,NewSnow,DepartureTep,SnowDepth,Electricity(GWh)/Non-Residential,Electricity(GWh)/Residential,Gas(Thers)/Non-Residential,Gas(Thers)/Residential,edian_Incoe(dollars),Population,Wind,Solar,Sall hydro,Geotheral,Bioass,Large hydro,Coal,Nuclear,Natural gas,Unspecified
43039,70,47,58.5,-1.7,6,0,0,,,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43040,70,49,59.5,,5,0,0,,-0.3,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43041,64,50,57,,8,0,0,,-2.4,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43042,67,57,62,,3,0,0,,2.9,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43043,66,50,58,,7,0,0.14,,-0.7,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43044,63,43,53,,12,0,0,,-5.3,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43045,66,43,54.5,,10,0,0,,-3.4,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43046,66,42,54,,11,0,0,,-3.6,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43047,65,47,56,,9,0,0.12,,-1.2,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43048,67,56,61.5,,3,0,0.17,,4.7,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43049,68,53,60.5,,4,0,0.03,,4.1,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43050,67,48,57.5,,7,0,0.01,,1.4,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43051,67,47,57,,8,0,0,,1.3,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43052,70,51,60.5,,4,0,0.01,,5.2,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43053,66,52,59,,6,0,0,,4,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43054,59,52,55.5,,9,0,0.54,,0.9,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43055,58,55,56.5,,8,0,0.97,,2.2,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43056,61,47,54,,11,0,0.13,,0.1,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43057,62,39,50.5,,14,0,0,,-3.1,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43058,63,41,52,,13,0,0,,-1.2,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43059,62,53,57.5,,7,0,0,,4.6,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43060,65,51,58,,7,0,0,,5.4,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43061,67,50,58.5,,6,0,0,,6.2,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43062,63,53,58,,7,0,0,,6.1,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43063,72,53,62.5,,2,0,0,,10.9,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43064,68,54,61,,4,0,0,,9.7,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43065,61,55,58,,7,0,0.22,,7,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43066,60,46,53,,12,0,0.11,,2.3,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43067,64,42,53,,12,0,0,,2.5,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43068,60,40,50,,15,0,0,,-0.2,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43069,64,41,52.5,,12,0,0,,2.6,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43070,64,41,52.5,,12,0,0,,2.8,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43071,61,41,51,,14,0,0,,1.6,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43072,59,44,51.5,,13,0,0.03,,2.3,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43073,62,42,52,,13,0,0,,3,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43074,63,43,53,,12,0,0,,4.2,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43075,63,37,50,,15,0,0,,1.5,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43076,64,36,50,,15,0,0,,1.7,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43077,61,39,50,,15,0,0,,1.8,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43078,62,36,49,,16,0,0,,1,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43079,63,36,49.5,,15,0,0,,1.7,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43080,62,36,49,,16,0,0,,1.4,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43081,64,35,49.5,,15,0,0,,2,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43082,61,35,48,,17,0,0,,0.6,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43083,65,36,50.5,,14,0,0,,3.3,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43084,61,38,49.5,,15,0,0,,2.4,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43085,61,42,51.5,,13,0,0,,4.5,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43086,62,44,53,,12,0,0,,6.1,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43087,61,39,50,,15,0,0,,3.2,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43088,59,36,47.5,,17,0,0,,0.8,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43089,56,41,48.5,,16,0,0.1,,1.9,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43090,56,38,47,,18,0,0,,0.4,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43091,53,34,43.5,,21,0,0,,-3,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43092,55,40,47.5,,17,0,0,,1.1,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43093,54,42,48,,17,0,0,,1.6,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43094,60,39,49.5,,15,0,0,,3.1,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43095,63,37,50,,15,0,0,,3.7,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43096,60,37,48.5,,16,0,0,,2.2,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43097,63,37,50,,15,0,0,,3.7,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43098,63,36,49.5,,15,0,0,,3.2,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43099,61,37,49,,16,0,0,,2.7,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43100,59,38,48.5,,16,0,0,,2.2,,6283.61341,5242.164487,109.925151,198.851836,,,0.094,0.102,0.027,0.044,0.024,0.147,0.041,0.091,0.337,0.093
43101,65,42,53.5,,11,0,0,0,7.2,0,,,,,,,,,,,,,,,,
43102,58,42,50,,15,0,0,0,3.6,0,,,,,,,,,,,,,,,,
43103,58,44,51,,14,0,0.17,0,4.6,0,,,,,,,,,,,,,,,,
43104,66,52,59,,6,0,0.28,0,12.6,0,,,,,,,,,,,,,,,,
43105,63,53,58,,7,0,0.36,0,11.5,0,,,,,,,,,,,,,,,,
43106,62,46,54,,11,0,0.04,0,7.5,0,,,,,,,,,,,,,,,,
43107,52,41,46.5,,18,0,0,0,-0.1,0,,,,,,,,,,,,,,,,
43108,58,49,53.5,,11,0,2.38,0,6.9,0,,,,,,,,,,,,,,,,
43109,58,52,55,,10,0,1.18,0,8.3,0,,,,,,,,,,,,,,,,
43110,58,46,52,,13,0,0,0,5.2,0,,,,,,,,,,,,,,,,
43111,62,44,53,,12,0,0,0,6.2,0,,,,,,,,,,,,,,,,
43112,59,46,52.5,,12,0,0,0,5.6,0,,,,,,,,,,,,,,,,
43113,54,46,50,,15,0,0,0,3,0,,,,,,,,,,,,,,,,
43114,55,49,52,,13,0,0,0,4.9,0,,,,,,,,,,,,,,,,
43115,53,47,50,,15,0,0,0,2.8,0,,,,,,,,,,,,,,,,
43116,59,47,53,,12,0,0.04,0,5.7,0,,,,,,,,,,,,,,,,
43117,56,49,52.5,,12,0,0,0,5.1,0,,,,,,,,,,,,,,,,
43118,58,49,53.5,,11,0,0.13,0,5.9,0,,,,,,,,,,,,,,,,
43119,59,45,52,,13,0,0,0,4.3,0,,,,,,,,,,,,,,,,
43120,57,39,48,,17,0,0,0,0.2,0,,,,,,,,,,,,,,,,
43121,54,36,45,,20,0,0.01,0,-2.9,0,,,,,,,,,,,,,,,,
43122,53,46,49.5,,15,0,0.23,0,1.4,0,,,,,,,,,,,,,,,,
43123,61,46,53.5,,11,0,0,0,5.3,0,,,,,,,,,,,,,,,,
43124,54,42,48,,17,0,0.19,0,-0.4,0,,,,,,,,,,,,,,,,
43125,55,43,49,,16,0,0.06,0,0.4,0,,,,,,,,,,,,,,,,
43126,53,39,46,,19,0,0,0,-2.7,0,,,,,,,,,,,,,,,,
43127,60,44,52,,13,0,0,0,3.1,0,,,,,,,,,,,,,,,,
43128,64,39,51.5,,13,0,0,0,2.4,0,,,,,,,,,,,,,,,,
43129,59,43,51,,14,0,0,0,1.8,0,,,,,,,,,,,,,,,,
43130,64,41,52.5,,12,0,0,0,3.1,0,,,,,,,,,,,,,,,,
43131,65,41,53,,12,0,0,0,3.4,0,,,,,,,,,,,,,,,,
43132,68,46,57,,8,0,0,0,7.2,0,,,,,,,,,,,,,,,,
43133,71,45,58,,7,0,0,0,8,0,,,,,,,,,,,,,,,,
43134,75,45,60,,5,0,0,0,9.8,0,,,,,,,,,,,,,,,,
43135,74,48,61,,4,0,0,0,10.6,0,,,,,,,,,,,,,,,,
43136,75,47,61,,4,0,0,0,10.4,0,,,,,,,,,,,,,,,,
43137,74,47,60.5,,4,0,0,0,9.7,0,,,,,,,,,,,,,,,,
43138,72,47,59.5,,5,0,0,0,8.5,0,,,,,,,,,,,,,,,,
43139,75,45,60,,5,0,0,0,8.8,0,,,,,,,,,,,,,,,,
43140,76,45,60.5,,4,0,0,0,9.1,0,,,,,,,,,,,,,,,,
43141,67,46,56.5,,8,0,0,0,4.9,0,,,,,,,,,,,,,,,,
43142,63,37,50,,15,0,0,0,-1.8,0,,,,,,,,,,,,,,,,
43143,61,38,49.5,,15,0,0,0,-2.5,0,,,,,,,,,,,,,,,,
43144,65,38,51.5,,13,0,0,0,-0.7,0,,,,,,,,,,,,,,,,
43145,68,38,53,,12,0,0,0,0.6,0,,,,,,,,,,,,,,,,
43146,63,40,51.5,,13,0,0,0,-1.1,0,,,,,,,,,,,,,,,,
43147,65,36,50.5,,14,0,0,0,-2.3,0,,,,,,,,,,,,,,,,
43148,71,40,55.5,,9,0,0,0,2.5,0,,,,,,,,,,,,,,,,
43149,63,42,52.5,,12,0,0,0,-0.7,0,,,,,,,,,,,,,,,,
43150,53,33,43,,22,0,0,0,-10.4,0,,,,,,,,,,,,,,,,
43151,55,32,43.5,,21,0,0,0,-10.1,0,,,,,,,,,,,,,,,,
43152,57,34,45.5,,19,0,0,0,-8.3,0,,,,,,,,,,,,,,,,
43153,56,36,46,,19,0,0,0,-7.9,0,,,,,,,,,,,,,,,,
43154,55,32,43.5,,21,0,0,0,-10.6,0,,,,,,,,,,,,,,,,
43155,60,31,45.5,,19,0,0,0,-8.8,0,,,,,,,,,,,,,,,,
43156,65,38,51.5,,13,0,0,0,-3,0,,,,,,,,,,,,,,,,
43157,51,40,45.5,,19,0,0.61,,-9.1,0,,,,,,,,,,,,,,,,
43158,59,38,48.5,,16,0,0,0,-6.3,0,,,,,,,,,,,,,,,,
43159,60,35,47.5,,17,0,0.05,0,-7.4,0,,,,,,,,,,,,,,,,
43160,55,45,50,,15,0,1.47,0,-5.1,0,,,,,,,,,,,,,,,,
43161,50,39,44.5,,20,0,0.34,0,-10.7,0,,,,,,,,,,,,,,,,
43162,57,36,46.5,,18,0,0.07,0,-8.8,0,,,,,,,,,,,,,,,,
43163,56,35,45.5,,19,0,0,0,-10,0,,,,,,,,,,,,,,,,
43164,61,34,47.5,,17,0,0,0,-8.1,0,,,,,,,,,,,,,,,,
43165,67,38,52.5,,12,0,0,0,-3.2,0,,,,,,,,,,,,,,,,
43166,73,46,59.5,,5,0,0,0,3.7,0,,,,,,,,,,,,,,,,
43167,70,52,61,,4,0,0.15,0,5.1,0,,,,,,,,,,,,,,,,
43168,69,50,59.5,,5,0,0,0,3.5,0,,,,,,,,,,,,,,,,
43169,63,50,56.5,,8,0,0,0,0.4,0,,,,,,,,,,,,,,,,
43170,73,45,59,,6,0,0,0,2.8,0,,,,,,,,,,,,,,,,
43171,76,52,64,,1,0,0.01,0,7.7,0,,,,,,,,,,,,,,,,
43172,63,51,57,,8,0,0.84,0,0.6,0,,,,,,,,,,,,,,,,
43173,59,45,52,,13,0,0.12,0,-4.5,0,,,,,,,,,,,,,,,,
43174,52,39,45.5,,19,0,0.43,0,-11.1,0,,,,,,,,,,,,,,,,
43175,58,45,51.5,,13,0,0.31,0,-5.2,0,,,,,,,,,,,,,,,,
43176,60,41,50.5,,14,0,0,0,-6.3,0,,,,,,,,,,,,,,,,
43177,60,36,48,,17,0,0,0,-8.9,0,,,,,,,,,,,,,,,,
43178,68,41,54.5,,10,0,0,0,-2.4,0,,,,,,,,,,,,,,,,
43179,57,52,54.5,,10,0,0.5,0,-2.5,0,,,,,,,,,,,,,,,,
43180,69,53,61,,4,0,0.77,0,3.9,0,,,,,,,,,,,,,,,,
43181,66,44,55,,10,0,0.36,0,-2.2,0,,,,,,,,,,,,,,,,
43182,61,39,50,,15,0,0,0,-7.3,0,,,,,,,,,,,,,,,,
43183,60,44,52,,13,0,0,0,-5.4,0,,,,,,,,,,,,,,,,
43184,61,39,50,,15,0,0,0,-7.5,0,,,,,,,,,,,,,,,,
43185,67,42,54.5,,10,0,0,0,-3.1,0,,,,,,,,,,,,,,,,
43186,77,47,62,,3,0,0,0,4.3,0,,,,,,,,,,,,,,,,
43187,82,48,65,,0,0,0,0,7.2,0,,,,,,,,,,,,,,,,
43188,86,53,69.5,,0,5,0,0,11.6,0,,,,,,,,,,,,,,,,
43189,83,52,67.5,,0,3,0,0,9.5,0,,,,,,,,,,,,,,,,
43190,82,55,68.5,,0,4,0,0,10.4,0,,,,,,,,,,,,,,,,
43191,81,49,65,,0,0,0,0,6.8,0,,,,,,,,,,,,,,,,
43192,77,52,64.5,,0,0,0,0,6.1,0,,,,,,,,,,,,,,,,
43193,80,48,64,,1,0,0,0,5.5,0,,,,,,,,,,,,,,,,
43194,77,52,64.5,,0,0,0,0,5.9,0,,,,,,,,,,,,,,,,
43195,66,53,59.5,,5,0,0.09,0,0.7,0,,,,,,,,,,,,,,,,
43196,62,54,58,,7,0,1.2,0,-0.9,0,,,,,,,,,,,,,,,,
43197,70,52,61,,4,0,0.45,0,1.9,0,,,,,,,,,,,,,,,,
43198,69,47,58,,7,0,0,0,-1.3,0,,,,,,,,,,,,,,,,
43199,76,50,63,,2,0,0,0,3.6,0,,,,,,,,,,,,,,,,
43200,71,53,62,,3,0,0,0,2.4,0,,,,,,,,,,,,,,,,
43201,64,46,55,,10,0,0.06,0,-4.8,0,,,,,,,,,,,,,,,,
43202,65,41,53,,12,0,0,0,-7,0,,,,,,,,,,,,,,,,
43203,72,46,59,,6,0,0,0,-1.2,0,,,,,,,,,,,,,,,,
43204,79,49,64,,1,0,0,0,3.6,0,,,,,,,,,,,,,,,,
43205,68,49,58.5,,6,0,0,0,-2.1,0,,,,,,,,,,,,,,,,
43206,57,43,50,,15,0,0.65,0,-10.8,0,,,,,,,,,,,,,,,,
43207,66,39,52.5,,12,0,0,0,-8.5,0,,,,,,,,,,,,,,,,
43208,65,46,55.5,,9,0,0,0,-5.7,0,,,,,,,,,,,,,,,,
43209,73,40,56.5,,8,0,0,0,-5,0,,,,,,,,,,,,,,,,
43210,83,48,65.5,,0,1,0,0,3.8,0,,,,,,,,,,,,,,,,
43211,84,51,67.5,,0,3,0,0,5.6,0,,,,,,,,,,,,,,,,
43212,87,55,71,,0,6,0,0,8.9,0,,,,,,,,,,,,,,,,
43213,86,57,71.5,,0,7,0,0,9.1,0,,,,,,,,,,,,,,,,
43214,86,56,71,,0,6,0,0,8.4,0,,,,,,,,,,,,,,,,
43215,85,51,68,,0,3,0,0,5.2,0,,,,,,,,,,,,,,,,
43216,76,51,63.5,,1,0,0,0,0.4,0,,,,,,,,,,,,,,,,
43217,72,50,61,,4,0,0,0,-2.3,0,,,,,,,,,,,,,,,,
43218,67,48,57.5,,7,0,0,0,-6.1,0,,,,,,,,,,,,,,,,
43219,72,47,59.5,,5,0,0,0,-4.3,0,,,,,,,,,,,,,,,,
43220,73,49,61,,4,0,0,0,-3,0,,,,,,,,,,,,,,,,
43221,80,51,65.5,,0,1,0,0,1.2,0,,,,,,,,,,,,,,,,
43222,81,51,66,,0,1,0,0,1.5,0,,,,,,,,,,,,,,,,
43223,77,51,64,,1,0,0,0,-0.7,0,,,,,,,,,,,,,,,,
43224,87,52,69.5,,0,5,0,0,4.5,0,,,,,,,,,,,,,,,,
43225,81,56,68.5,,0,4,0,0,3.3,0,,,,,,,,,,,,,,,,
43226,78,51,64.5,,0,0,0,0,-0.9,0,,,,,,,,,,,,,,,,
43227,88,54,71,,0,6,0,0,5.4,0,,,,,,,,,,,,,,,,
43228,87,58,72.5,,0,8,0,0,6.6,0,,,,,,,,,,,,,,,,
43229,83,57,70,,0,5,0,0,3.9,0,,,,,,,,,,,,,,,,
43230,86,53,69.5,,0,5,0,0,3.2,0,,,,,,,,,,,,,,,,
43231,83,56,69.5,,0,5,0,0,3,0,,,,,,,,,,,,,,,,
43232,85,57,71,,0,6,0,0,4.3,0,,,,,,,,,,,,,,,,
43233,77,54,65.5,,0,1,0,0,-1.4,0,,,,,,,,,,,,,,,,
43234,76,52,64,,1,0,0,0,-3.1,0,,,,,,,,,,,,,,,,
43235,75,52,63.5,,1,0,0,0,-3.8,0,,,,,,,,,,,,,,,,
43236,71,53,62,,3,0,0.1,0,-5.5,0,,,,,,,,,,,,,,,,
43237,83,51,67,,0,2,0,0,-0.7,0,,,,,,,,,,,,,,,,
43238,83,54,68.5,,0,4,0,0,0.6,0,,,,,,,,,,,,,,,,
43239,80,54,67,,0,2,0,0,-1.1,0,,,,,,,,,,,,,,,,
43240,75,53,64,,1,0,0,0,-4.2,0,,,,,,,,,,,,,,,,
43241,84,52,68,,0,3,0,0,-0.4,0,,,,,,,,,,,,,,,,
43242,78,55,66.5,,0,2,0,0,-2.1,0,,,,,,,,,,,,,,,,
43243,72,54,63,,2,0,0,0,-5.8,0,,,,,,,,,,,,,,,,
43244,76,53,64.5,,0,0,0,0,-4.5,0,,,,,,,,,,,,,,,,
43245,68,54,61,,4,0,0.32,0,-8.2,0,,,,,,,,,,,,,,,,
43246,75,54,64.5,,0,0,0,0,-4.8,0,,,,,,,,,,,,,,,,
43247,90,54,72,,0,7,0,0,2.5,0,,,,,,,,,,,,,,,,
43248,95,61,78,,0,13,0,0,8.3,0,,,,,,,,,,,,,,,,
43249,98,65,81.5,,0,17,0,0,11.6,0,,,,,,,,,,,,,,,,
43250,75,55,65,,0,0,0,0,-5.1,0,,,,,,,,,,,,,,,,
43251,75,52,63.5,,1,0,0,0,-6.7,0,,,,,,,,,,,,,,,,
43252,86,53,69.5,,0,5,0,0,-0.9,0,,,,,,,,,,,,,,,,
43253,97,58,77.5,,0,13,0,0,6.9,0,,,,,,,,,,,,,,,,
43254,100,64,82,,0,17,0,0,11.2,0,,,,,,,,,,,,,,,,
43255,91,62,76.5,,0,12,0,0,5.5,0,,,,,,,,,,,,,,,,
43256,87,56,71.5,,0,7,0,0,0.4,0,,,,,,,,,,,,,,,,
43257,81,55,68,,0,3,0,0,-3.3,0,,,,,,,,,,,,,,,,
43258,84,56,70,,0,5,0,0,-1.5,0,,,,,,,,,,,,,,,,
43259,90,56,73,,0,8,0,0,1.3,0,,,,,,,,,,,,,,,,
43260,81,60,70.5,,0,6,0,0,-1.4,0,,,,,,,,,,,,,,,,
43261,84,57,70.5,,0,6,0,0,-1.6,0,,,,,,,,,,,,,,,,
43262,91,55,73,,0,8,0,0,0.7,0,,,,,,,,,,,,,,,,
43263,100,61,80.5,,0,16,0,0,8,0,,,,,,,,,,,,,,,,
43264,100,64,82,,0,17,0,0,9.3,0,,,,,,,,,,,,,,,,
43265,93,60,76.5,,0,12,0,0,3.6,0,,,,,,,,,,,,,,,,
43266,85,58,71.5,,0,7,0,0,-1.6,0,,,,,,,,,,,,,,,,
43267,83,55,69,,0,4,0,0,-4.3,0,,,,,,,,,,,,,,,,
43268,80,54,67,,0,2,0,0,-6.5,0,,,,,,,,,,,,,,,,
43269,91,57,74,,0,9,0,0,0.3,0,,,,,,,,,,,,,,,,
43270,95,58,76.5,,0,12,0,0,2.7,0,,,,,,,,,,,,,,,,
43271,91,57,74,,0,9,0,0,0,0,,,,,,,,,,,,,,,,
43272,97,55,76,,0,11,0,0,1.8,0,,,,,,,,,,,,,,,,
43273,103,63,83,,0,18,0,0,8.6,0,,,,,,,,,,,,,,,,
43274,101,68,84.5,,0,20,0,0,9.9,0,,,,,,,,,,,,,,,,
43275,94,66,80,,0,15,0,0,5.2,0,,,,,,,,,,,,,,,,
43276,86,58,72,,0,7,0,0,-3,0,,,,,,,,,,,,,,,,
43277,94,57,75.5,,0,11,0,0,0.4,0,,,,,,,,,,,,,,,,
43278,88,57,72.5,,0,8,0,0,-2.8,0,,,,,,,,,,,,,,,,
43279,91,58,74.5,,0,10,0,0,-1,0,,,,,,,,,,,,,,,,
43280,98,60,79,,0,14,0,0,3.4,0,,,,,,,,,,,,,,,,
43281,103,66,84.5,,0,20,0,0,8.7,0,,,,,,,,,,,,,,,,
43282,99,64,81.5,,0,17,0,0,5.5,0,,,,,,,,,,,,,,,,
43283,91,59,75,,0,10,0,0,-1.1,0,,,,,,,,,,,,,,,,
43284,87,58,72.5,,0,8,0,0,-3.7,0,,,,,,,,,,,,,,,,
43285,79,57,68,,0,3,0,0,-8.4,0,,,,,,,,,,,,,,,,
43286,93,56,74.5,,0,10,0,0,-2,0,,,,,,,,,,,,,,,,
43287,95,67,81,,0,16,0,0,4.4,0,,,,,,,,,,,,,,,,
43288,100,66,83,,0,18,0,0,6.3,0,,,,,,,,,,,,,,,,
43289,97,64,80.5,,0,16,0,0,3.7,0,,,,,,,,,,,,,,,,
43290,101,63,82,,0,17,0,0,5.1,0,,,,,,,,,,,,,,,,
43291,100,66,83,,0,18,0,0,6,0,,,,,,,,,,,,,,,,
43292,101,63,82,,0,17,0,0,4.9,0,,,,,,,,,,,,,,,,
43293,98,65,81.5,,0,17,0,0,4.3,0,,,,,,,,,,,,,,,,
43294,99,70,84.5,,0,20,0,0,7.3,0,,,,,,,,,,,,,,,,
43295,98,66,82,,0,17,0,0,4.7,0,,,,,,,,,,,,,,,,
43296,96,61,78.5,,0,14,0,0,1.2,0,,,,,,,,,,,,,,,,
43297,102,60,81,,0,16,0,0,3.6,0,,,,,,,,,,,,,,,,
43298,103,62,82.5,,0,18,0,0,5.1,0,,,,,,,,,,,,,,,,
43299,105,65,85,,0,20,0,0,7.6,0,,,,,,,,,,,,,,,,
43300,102,66,84,,0,19,0,0,6.5,0,,,,,,,,,,,,,,,,
43301,96,66,81,,0,16,0,0,3.5,0,,,,,,,,,,,,,,,,
43302,97,67,82,,0,17,0,0,4.5,0,,,,,,,,,,,,,,,,
